status_type,num_reactions,num_comments,num_shares,num_likes,x1,x2,x3,x4
photo,7,0,0,7,3.5,0,0,0.875
photo,9,0,0,9,4.5,0,0,1.125
video,24,0,0,24,12,0,0,3
video,246,1035,322,191,123,129.375,40.25,23.875
video,126,266,72,77,63,33.25,9,9.625
photo,9,0,0,9,4.5,0,0,1.125
photo,6,0,0,6,3,0,0,0.75
photo,8,0,0,7,4,0,0,0.875
video,22,0,0,22,11,0,0,2.75
video,288,953,304,185,144,119.125,38,23.125
photo,14,0,0,14,7,0,0,1.75
photo,6,0,0,6,3,0,0,0.75
video,189,410,112,137,94.5,51.25,14,17.125
photo,13,0,0,13,6.5,0,0,1.625
photo,23,0,0,22,11.5,0,0,2.75
video,22,0,0,22,11,0,0,2.75
video,319,3053,403,213,159.5,381.625,50.375,26.625
photo,11,1,2,11,5.5,0.125,0.25,1.375
photo,23,0,2,23,11.5,0,0.25,2.875
video,412,1485,452,288,206,185.625,56.5,36
video,287,916,286,165,143.5,114.5,35.75,20.625
photo,10,0,0,10,5,0,0,1.25
video,226,238,238,139,113,29.75,29.75,17.375
photo,22,0,0,21,11,0,0,2.625
photo,12,0,0,11,6,0,0,1.375
photo,28,5,0,28,14,0.625,0,3.5
video,14,0,0,14,7,0,0,1.75
video,394,2195,403,269,197,274.375,50.375,33.625
photo,31,2,0,31,15.5,0.25,0,3.875
photo,18,1,0,17,9,0.125,0,2.125
photo,4,0,0,4,2,0,0,0.5
video,115,179,64,89,57.5,22.375,8,11.125
video,27,0,0,27,13.5,0,0,3.375
video,370,1049,300,269,185,131.125,37.5,33.625
video,165,296,100,89,82.5,37,12.5,11.125
photo,13,1,0,13,6.5,0.125,0,1.625
video,376,20,3,354,188,2.5,0.375,44.25
photo,255,7,4,249,127.5,0.875,0.5,31.125
photo,1704,21,3,1685,852,2.625,0.375,210.625
status,205,39,4,197,102.5,4.875,0.5,24.625
photo,336,42,2,285,168,5.25,0.25,35.625
status,111,2,1,110,55.5,0.25,0.125,13.75
photo,357,18,9,352,178.5,2.25,1.125,44
photo,114,7,0,109,57,0.875,0,13.625
status,133,7,1,127,66.5,0.875,0.125,15.875
photo,532,32,4,480,266,4,0.5,60
status,231,16,2,216,115.5,2,0.25,27
photo,684,38,14,676,342,4.75,1.75,84.5
photo,1627,30,3,1607,813.5,3.75,0.375,200.875
photo,791,34,2,770,395.5,4.25,0.25,96.25
photo,1404,39,5,1390,702,4.875,0.625,173.75
photo,824,106,6,810,412,13.25,0.75,101.25
status,295,18,0,288,147.5,2.25,0,36
photo,1957,124,10,1908,978.5,15.5,1.25,238.5
photo,1730,161,4,1710,865,20.125,0.5,213.75
photo,1655,47,4,1632,827.5,5.875,0.5,204
status,237,67,1,233,118.5,8.375,0.125,29.125
photo,360,22,10,347,180,2.75,1.25,43.375
photo,2635,308,11,2605,1317.5,38.5,1.375,325.625
photo,324,45,3,280,162,5.625,0.375,35
photo,1271,94,9,1249,635.5,11.75,1.125,156.125
photo,851,100,11,834,425.5,12.5,1.375,104.25
photo,1992,36,1,1969,996,4.5,0.125,246.125
photo,4315,24,3,4241,2157.5,3,0.375,530.125
photo,4114,104,3,4054,2057,13,0.375,506.75
photo,95,3,2,90,47.5,0.375,0.25,11.25
photo,111,9,2,107,55.5,1.125,0.25,13.375
photo,796,143,9,791,398,17.875,1.125,98.875
photo,508,12,3,499,254,1.5,0.375,62.375
photo,2506,287,28,2483,1253,35.875,3.5,310.375
photo,251,29,5,228,125.5,3.625,0.625,28.5
photo,1244,218,9,1226,622,27.25,1.125,153.25
photo,75,2,0,71,37.5,0.25,0,8.875
photo,867,90,11,858,433.5,11.25,1.375,107.25
photo,87,5,2,79,43.5,0.625,0.25,9.875
photo,614,78,15,599,307,9.75,1.875,74.875
photo,2420,75,17,2392,1210,9.375,2.125,299
photo,86,5,3,80,43,0.625,0.375,10
photo,488,20,8,484,244,2.5,1,60.5
photo,157,16,3,145,78.5,2,0.375,18.125
photo,547,71,7,535,273.5,8.875,0.875,66.875
photo,1168,104,49,1133,584,13,6.125,141.625
photo,879,165,18,867,439.5,20.625,2.25,108.375
photo,114,6,1,108,57,0.75,0.125,13.5
photo,186,15,1,172,93,1.875,0.125,21.5
photo,1985,39,21,1961,992.5,4.875,2.625,245.125
photo,985,71,42,962,492.5,8.875,5.25,120.25
video,376,20,3,354,188,2.5,0.375,44.25
photo,255,7,4,249,127.5,0.875,0.5,31.125
photo,1704,21,3,1685,852,2.625,0.375,210.625
status,205,39,4,197,102.5,4.875,0.5,24.625
photo,336,42,2,285,168,5.25,0.25,35.625
status,111,2,1,110,55.5,0.25,0.125,13.75
photo,357,18,9,352,178.5,2.25,1.125,44
photo,114,7,0,109,57,0.875,0,13.625
status,133,7,1,127,66.5,0.875,0.125,15.875
photo,532,32,4,480,266,4,0.5,60
status,231,16,2,216,115.5,2,0.25,27
photo,684,38,14,676,342,4.75,1.75,84.5
photo,1627,30,3,1607,813.5,3.75,0.375,200.875
photo,791,34,2,770,395.5,4.25,0.25,96.25
photo,1404,39,5,1390,702,4.875,0.625,173.75
photo,824,106,6,810,412,13.25,0.75,101.25
status,295,18,0,288,147.5,2.25,0,36
photo,1957,124,10,1908,978.5,15.5,1.25,238.5
photo,1730,161,4,1710,865,20.125,0.5,213.75
photo,1655,47,4,1632,827.5,5.875,0.5,204
status,237,67,1,233,118.5,8.375,0.125,29.125
photo,360,22,10,347,180,2.75,1.25,43.375
photo,2635,308,11,2605,1317.5,38.5,1.375,325.625
photo,324,45,3,280,162,5.625,0.375,35
photo,1271,94,9,1249,635.5,11.75,1.125,156.125
photo,851,100,11,834,425.5,12.5,1.375,104.25
photo,1992,36,1,1969,996,4.5,0.125,246.125
photo,4315,24,3,4241,2157.5,3,0.375,530.125
photo,4114,104,3,4054,2057,13,0.375,506.75
photo,95,3,2,90,47.5,0.375,0.25,11.25
photo,111,9,2,107,55.5,1.125,0.25,13.375
photo,796,143,9,791,398,17.875,1.125,98.875
photo,508,12,3,499,254,1.5,0.375,62.375
photo,2506,287,28,2483,1253,35.875,3.5,310.375
photo,251,29,5,228,125.5,3.625,0.625,28.5
photo,1244,218,9,1226,622,27.25,1.125,153.25
photo,75,2,0,71,37.5,0.25,0,8.875
photo,867,90,11,858,433.5,11.25,1.375,107.25
photo,87,5,2,79,43.5,0.625,0.25,9.875
photo,614,78,15,599,307,9.75,1.875,74.875
photo,2420,75,17,2392,1210,9.375,2.125,299
photo,86,5,3,80,43,0.625,0.375,10
photo,488,20,8,484,244,2.5,1,60.5
photo,157,16,3,145,78.5,2,0.375,18.125
photo,547,71,7,535,273.5,8.875,0.875,66.875
photo,1168,104,49,1133,584,13,6.125,141.625
photo,879,165,18,867,439.5,20.625,2.25,108.375
photo,114,6,1,108,57,0.75,0.125,13.5
photo,186,15,1,172,93,1.875,0.125,21.5
photo,1985,39,21,1961,992.5,4.875,2.625,245.125
photo,985,71,42,962,492.5,8.875,5.25,120.25
photo,1918,1,10,1917,959,0.125,1.25,239.625
video,151,2365,306,118,75.5,295.625,38.25,14.75
link,3,0,0,3,1.5,0,0,0.375
video,3,0,1,3,1.5,0,0.125,0.375
video,205,1476,500,149,102.5,184.5,62.5,18.625
photo,123,110,7,113,61.5,13.75,0.875,14.125
photo,69,8,0,60,34.5,1,0,7.5
video,130,1051,157,82,65,131.375,19.625,10.25
status,5,0,0,5,2.5,0,0,0.625
video,126,1641,196,81,63,205.125,24.5,10.125
video,124,844,183,84,62,105.5,22.875,10.5
video,34,4,0,32,17,0.5,0,4
photo,29,0,0,29,14.5,0,0,3.625
photo,18,0,0,18,9,0,0,2.25
video,192,1949,321,89,96,243.625,40.125,11.125
video,393,1529,292,307,196.5,191.125,36.5,38.375
video,196,2904,618,139,98,363,77.25,17.375
photo,144,6,16,119,72,0.75,2,14.875
link,8,0,1,8,4,0,0.125,1
video,379,5491,466,190,189.5,686.375,58.25,23.75
photo,48,1,2,48,24,0.125,0.25,6
photo,44,1,0,39,22,0.125,0,4.875
photo,44,7,0,43,22,0.875,0,5.375
video,382,3035,528,205,191,379.375,66,25.625
video,1302,4066,372,1171,651,508.25,46.5,146.375
video,1228,6,1,1225,614,0.75,0.125,153.125
link,6,0,2,6,3,0,0.25,0.75
video,185,1835,312,116,92.5,229.375,39,14.5
video,261,3456,565,127,130.5,432,70.625,15.875
video,36,5,0,34,18,0.625,0,4.25
status,52,1,1,51,26,0.125,0.125,6.375
video,192,1446,389,106,96,180.75,48.625,13.25
video,236,2842,431,114,118,355.25,53.875,14.25
video,144,545,65,114,72,68.125,8.125,14.25
photo,45,0,0,39,22.5,0,0,4.875
video,292,3779,256,165,146,472.375,32,20.625
video,416,5352,580,204,208,669,72.5,25.5
photo,26,1,0,22,13,0.125,0,2.75
photo,72,29,0,70,36,3.625,0,8.75
video,370,6316,633,182,185,789.5,79.125,22.75
video,216,4068,512,157,108,508.5,64,19.625
photo,62,11,1,61,31,1.375,0.125,7.625
photo,51,7,0,48,25.5,0.875,0,6
photo,54,0,0,45,27,0,0,5.625
video,267,2606,269,227,133.5,325.75,33.625,28.375
video,408,3994,560,336,204,499.25,70,42
photo,78,36,5,75,39,4.5,0.625,9.375
photo,38,0,0,35,19,0,0,4.375
photo,43,7,1,40,21.5,0.875,0.125,5
video,180,2176,314,142,90,272,39.25,17.75
video,188,2099,388,152,94,262.375,48.5,19
photo,37,0,0,37,18.5,0,0,4.625
photo,72,1,0,72,36,0.125,0,9
link,12,0,0,12,6,0,0,1.5
video,146,1569,316,89,73,196.125,39.5,11.125
video,249,2609,572,207,124.5,326.125,71.5,25.875
video,218,3000,353,152,109,375,44.125,19
photo,21,2,0,19,10.5,0.25,0,2.375
photo,133,28,0,127,66.5,3.5,0,15.875
photo,127,56,60,125,63.5,7,7.5,15.625
photo,30,0,0,29,15,0,0,3.625
status,22,0,0,22,11,0,0,2.75
status,31,0,0,31,15.5,0,0,3.875
video,236,5237,526,138,118,654.625,65.75,17.25
photo,97,104,3,95,48.5,13,0.375,11.875
video,197,1875,624,146,98.5,234.375,78,18.25
photo,34,8,0,33,17,1,0,4.125
link,12,7,7,12,6,0.875,0.875,1.5
photo,63,21,1,62,31.5,2.625,0.125,7.75
photo,218,105,153,212,109,13.125,19.125,26.5
video,246,2373,475,108,123,296.625,59.375,13.5
photo,34,5,0,33,17,0.625,0,4.125
video,51,80,15,45,25.5,10,1.875,5.625
photo,122,71,65,117,61,8.875,8.125,14.625
photo,39,4,0,35,19.5,0.5,0,4.375
photo,27,0,0,24,13.5,0,0,3
photo,50,20,6,47,25,2.5,0.75,5.875
photo,123,166,16,114,61.5,20.75,2,14.25
video,256,1435,429,217,128,179.375,53.625,27.125
photo,93,54,0,91,46.5,6.75,0,11.375
photo,123,25,28,123,61.5,3.125,3.5,15.375
status,98,5,0,87,49,0.625,0,10.875
photo,51,1,4,47,25.5,0.125,0.5,5.875
video,58,2,0,55,29,0.25,0,6.875
photo,47,16,0,46,23.5,2,0,5.75
video,16,3,0,15,8,0.375,0,1.875
video,22,11,1,20,11,1.375,0.125,2.5
photo,16,0,1,16,8,0,0.125,2
photo,374,6,17,366,187,0.75,2.125,45.75
photo,61,2,0,57,30.5,0.25,0,7.125
photo,42,0,1,40,21,0,0.125,5
photo,37,0,0,34,18.5,0,0,4.25
video,75,28,0,58,37.5,3.5,0,7.25
photo,96,25,0,88,48,3.125,0,11
video,55,83,1,52,27.5,10.375,0.125,6.5
video,156,1970,292,103,78,246.25,36.5,12.875
photo,15,0,0,15,7.5,0,0,1.875
video,281,2113,581,197,140.5,264.125,72.625,24.625
video,110,566,238,103,55,70.75,29.75,12.875
video,239,2574,419,140,119.5,321.75,52.375,17.5
photo,105,96,7,101,52.5,12,0.875,12.625
photo,18,0,0,17,9,0,0,2.125
video,44,18,0,41,22,2.25,0,5.125
photo,19,6,1,14,9.5,0.75,0.125,1.75
photo,51,4,0,48,25.5,0.5,0,6
video,67,276,34,57,33.5,34.5,4.25,7.125
photo,30,2,0,30,15,0.25,0,3.75
video,155,851,153,76,77.5,106.375,19.125,9.5
video,266,2068,453,198,133,258.5,56.625,24.75
video,31,1,0,29,15.5,0.125,0,3.625
photo,225,32,17,221,112.5,4,2.125,27.625
photo,63,23,1,63,31.5,2.875,0.125,7.875
link,4,0,0,4,2,0,0,0.5
video,225,1660,355,189,112.5,207.5,44.375,23.625
video,154,1138,408,128,77,142.25,51,16
photo,35,3,0,34,17.5,0.375,0,4.25
video,236,2719,472,184,118,339.875,59,23
photo,166,102,0,165,83,12.75,0,20.625
photo,32,28,0,31,16,3.5,0,3.875
photo,26,0,0,26,13,0,0,3.25
video,96,1084,266,80,48,135.5,33.25,10
photo,91,54,1,89,45.5,6.75,0.125,11.125
photo,62,1,0,62,31,0.125,0,7.75
photo,49,8,0,40,24.5,1,0,5
photo,13,2,0,11,6.5,0.25,0,1.375
video,237,3958,336,166,118.5,494.75,42,20.75
video,235,2685,440,188,117.5,335.625,55,23.5
photo,45,27,1,43,22.5,3.375,0.125,5.375
photo,47,4,0,39,23.5,0.5,0,4.875
link,8,0,0,8,4,0,0,1
video,364,4845,603,239,182,605.625,75.375,29.875
photo,84,54,0,84,42,6.75,0,10.5
video,212,1957,363,147,106,244.625,45.375,18.375
photo,73,34,0,71,36.5,4.25,0,8.875
photo,195,195,2,193,97.5,24.375,0.25,24.125
status,68,2,0,66,34,0.25,0,8.25
photo,43,0,20,42,21.5,0,2.5,5.25
link,9,1,0,9,4.5,0.125,0,1.125
video,122,524,100,101,61,65.5,12.5,12.625
video,265,2744,897,197,132.5,343,112.125,24.625
photo,196,116,120,187,98,14.5,15,23.375
photo,116,65,0,116,58,8.125,0,14.5
video,288,2555,484,230,144,319.375,60.5,28.75
photo,59,21,0,57,29.5,2.625,0,7.125
link,9,4,0,9,4.5,0.5,0,1.125
video,467,2948,496,295,233.5,368.5,62,36.875
photo,106,78,2,96,53,9.75,0.25,12
photo,136,126,0,136,68,15.75,0,17
photo,92,47,0,90,46,5.875,0,11.25
photo,45,0,0,42,22.5,0,0,5.25
video,23,1,1,22,11.5,0.125,0.125,2.75
video,27,2,0,24,13.5,0.25,0,3
status,31,3,0,31,15.5,0.375,0,3.875
link,6,0,0,6,3,0,0,0.75
video,371,3789,462,267,185.5,473.625,57.75,33.375
photo,84,13,1,78,42,1.625,0.125,9.75
video,32,0,1,32,16,0,0.125,4
video,192,2339,452,159,96,292.375,56.5,19.875
photo,157,118,2,150,78.5,14.75,0.25,18.75
status,55,2,0,49,27.5,0.25,0,6.125
video,25,0,4,25,12.5,0,0.5,3.125
video,320,3584,554,256,160,448,69.25,32
photo,35,0,0,35,17.5,0,0,4.375
photo,107,65,0,104,53.5,8.125,0,13
status,67,29,0,67,33.5,3.625,0,8.375
photo,250,212,0,248,125,26.5,0,31
status,59,0,0,57,29.5,0,0,7.125
photo,80,8,0,77,40,1,0,9.625
photo,42,3,0,39,21,0.375,0,4.875
photo,101,80,24,98,50.5,10,3,12.25
photo,43,0,7,37,21.5,0,0.875,4.625
link,8,0,0,8,4,0,0,1
photo,60,38,0,60,30,4.75,0,7.5
photo,27,3,0,26,13.5,0.375,0,3.25
status,101,18,1,94,50.5,2.25,0.125,11.75
photo,128,11,0,101,64,1.375,0,12.625
video,576,10186,793,336,288,1273.25,99.125,42
photo,104,58,0,102,52,7.25,0,12.75
status,7,0,0,7,3.5,0,0,0.875
link,1,0,0,1,0.5,0,0,0.125
status,170,98,0,169,85,12.25,0,21.125
photo,48,0,0,46,24,0,0,5.75
link,16,0,0,16,8,0,0,2
photo,97,44,3,91,48.5,5.5,0.375,11.375
photo,138,54,2,131,69,6.75,0.25,16.375
photo,273,41,2,255,136.5,5.125,0.25,31.875
photo,138,177,7,128,69,22.125,0.875,16
photo,21,0,2,21,10.5,0,0.25,2.625
photo,110,66,3,107,55,8.25,0.375,13.375
photo,105,2,0,92,52.5,0.25,0,11.5
photo,76,11,0,71,38,1.375,0,8.875
video,119,841,103,88,59.5,105.125,12.875,11
photo,239,100,12,221,119.5,12.5,1.5,27.625
photo,88,33,0,81,44,4.125,0,10.125
photo,15,5,0,14,7.5,0.625,0,1.75
photo,77,0,0,71,38.5,0,0,8.875
photo,100,51,0,98,50,6.375,0,12.25
photo,35,2,1,33,17.5,0.25,0.125,4.125
photo,149,54,0,144,74.5,6.75,0,18
status,69,1,0,68,34.5,0.125,0,8.5
photo,33,0,5,33,16.5,0,0.625,4.125
photo,68,13,0,62,34,1.625,0,7.75
photo,353,357,17,341,176.5,44.625,2.125,42.625
photo,123,4,1,110,61.5,0.5,0.125,13.75
status,19,0,0,18,9.5,0,0,2.25
status,87,18,12,87,43.5,2.25,1.5,10.875
photo,222,282,13,216,111,35.25,1.625,27
photo,19,0,0,19,9.5,0,0,2.375
photo,83,1,1,70,41.5,0.125,0.125,8.75
status,36,15,0,32,18,1.875,0,4
photo,260,338,8,251,130,42.25,1,31.375
photo,28,8,0,27,14,1,0,3.375
photo,45,0,0,44,22.5,0,0,5.5
photo,104,57,0,100,52,7.125,0,12.5
photo,123,96,6,119,61.5,12,0.75,14.875
photo,66,2,0,62,33,0.25,0,7.75
photo,40,14,0,37,20,1.75,0,4.625
photo,59,0,0,59,29.5,0,0,7.375
status,63,5,0,58,31.5,0.625,0,7.25
photo,129,80,1,122,64.5,10,0.125,15.25
status,27,0,0,27,13.5,0,0,3.375
photo,123,92,6,119,61.5,11.5,0.75,14.875
video,6,8,0,6,3,1,0,0.75
video,5,24,1,5,2.5,3,0.125,0.625
photo,19,0,0,18,9.5,0,0,2.25
video,22,25,2,19,11,3.125,0.25,2.375
video,21,31,1,20,10.5,3.875,0.125,2.5
video,15,27,3,13,7.5,3.375,0.375,1.625
photo,58,3,0,56,29,0.375,0,7
video,27,1,4,24,13.5,0.125,0.5,3
video,33,0,0,30,16.5,0,0,3.75
photo,249,166,16,242,124.5,20.75,2,30.25
photo,31,3,0,30,15.5,0.375,0,3.75
video,160,4097,382,133,80,512.125,47.75,16.625
photo,53,10,6,49,26.5,1.25,0.75,6.125
video,53,7,1,48,26.5,0.875,0.125,6
photo,97,0,0,78,48.5,0,0,9.75
video,86,7,4,82,43,0.875,0.5,10.25
status,27,1,0,27,13.5,0.125,0,3.375
photo,63,6,1,60,31.5,0.75,0.125,7.5
photo,80,10,0,76,40,1.25,0,9.5
video,38,0,4,37,19,0,0.5,4.625
photo,46,4,0,44,23,0.5,0,5.5
photo,33,7,0,30,16.5,0.875,0,3.75
photo,57,1,1,57,28.5,0.125,0.125,7.125
photo,76,7,0,72,38,0.875,0,9
photo,106,71,10,103,53,8.875,1.25,12.875
photo,113,113,0,108,56.5,14.125,0,13.5
status,24,0,0,24,12,0,0,3
photo,35,2,0,30,17.5,0.25,0,3.75
photo,238,151,78,231,119,18.875,9.75,28.875
photo,1013,16,1,865,506.5,2,0.125,108.125
photo,28,0,0,28,14,0,0,3.5
photo,41,0,1,38,20.5,0,0.125,4.75
photo,42,0,0,37,21,0,0,4.625
photo,48,3,0,47,24,0.375,0,5.875
link,66,0,2,66,33,0,0.25,8.25
status,47,1,0,45,23.5,0.125,0,5.625
status,26,0,0,26,13,0,0,3.25
video,21,15,1,18,10.5,1.875,0.125,2.25
photo,42,3,0,41,21,0.375,0,5.125
video,55,785,83,42,27.5,98.125,10.375,5.25
photo,43,0,3,38,21.5,0,0.375,4.75
photo,11,0,0,10,5.5,0,0,1.25
photo,19,0,1,19,9.5,0,0.125,2.375
photo,6,0,1,6,3,0,0.125,0.75
photo,10,0,1,10,5,0,0.125,1.25
photo,18,0,1,18,9,0,0.125,2.25
photo,14,0,1,14,7,0,0.125,1.75
photo,4,0,0,3,2,0,0,0.375
photo,11,2,1,10,5.5,0.25,0.125,1.25
status,34,0,0,32,17,0,0,4
photo,41,4,2,40,20.5,0.5,0.25,5
status,36,0,0,36,18,0,0,4.5
photo,31,6,0,29,15.5,0.75,0,3.625
photo,22,5,0,22,11,0.625,0,2.75
photo,19,0,0,19,9.5,0,0,2.375
status,45,1,0,42,22.5,0.125,0,5.25
photo,28,1,0,28,14,0.125,0,3.5
video,137,660,198,113,68.5,82.5,24.75,14.125
photo,59,7,0,56,29.5,0.875,0,7
photo,169,157,5,161,84.5,19.625,0.625,20.125
status,147,130,0,147,73.5,16.25,0,18.375
photo,62,8,1,59,31,1,0.125,7.375
photo,5,0,6,5,2.5,0,0.75,0.625
status,45,0,0,45,22.5,0,0,5.625
photo,43,17,0,41,21.5,2.125,0,5.125
video,101,1753,227,83,50.5,219.125,28.375,10.375
photo,22,0,0,22,11,0,0,2.75
video,247,4255,572,204,123.5,531.875,71.5,25.5
photo,132,24,0,131,66,3,0,16.375
photo,49,0,0,49,24.5,0,0,6.125
status,45,0,0,45,22.5,0,0,5.625
status,14,0,0,14,7,0,0,1.75
video,148,952,198,122,74,119,24.75,15.25
photo,50,0,0,50,25,0,0,6.25
photo,82,0,0,82,41,0,0,10.25
status,45,4,0,45,22.5,0.5,0,5.625
video,73,1191,134,59,36.5,148.875,16.75,7.375
photo,16,2,0,16,8,0.25,0,2
photo,31,1,0,31,15.5,0.125,0,3.875
video,101,1738,119,64,50.5,217.25,14.875,8
photo,15,0,0,14,7.5,0,0,1.75
photo,71,14,7,70,35.5,1.75,0.875,8.75
photo,56,4,0,51,28,0.5,0,6.375
video,62,263,86,54,31,32.875,10.75,6.75
photo,113,79,9,109,56.5,9.875,1.125,13.625
video,56,365,106,50,28,45.625,13.25,6.25
video,66,659,108,61,33,82.375,13.5,7.625
photo,40,0,0,40,20,0,0,5
photo,35,4,0,35,17.5,0.5,0,4.375
photo,29,0,0,29,14.5,0,0,3.625
photo,28,5,0,28,14,0.625,0,3.5
status,19,0,0,19,9.5,0,0,2.375
video,3,0,0,3,1.5,0,0,0.375
video,43,706,71,39,21.5,88.25,8.875,4.875
video,26,61,6,25,13,7.625,0.75,3.125
photo,29,0,2,28,14.5,0,0.25,3.5
video,10,0,0,10,5,0,0,1.25
video,18,96,9,12,9,12,1.125,1.5
video,67,558,43,55,33.5,69.75,5.375,6.875
video,37,40,1,35,18.5,5,0.125,4.375
video,95,831,87,86,47.5,103.875,10.875,10.75
video,88,967,86,67,44,120.875,10.75,8.375
photo,24,0,0,24,12,0,0,3
status,20,0,0,20,10,0,0,2.5
status,22,4,5,22,11,0.5,0.625,2.75
photo,36,3,0,35,18,0.375,0,4.375
video,18,0,0,18,9,0,0,2.25
video,77,511,36,45,38.5,63.875,4.5,5.625
video,113,801,124,104,56.5,100.125,15.5,13
photo,61,6,0,59,30.5,0.75,0,7.375
video,66,178,11,55,33,22.25,1.375,6.875
photo,65,7,0,63,32.5,0.875,0,7.875
photo,39,5,0,37,19.5,0.625,0,4.625
photo,51,5,0,49,25.5,0.625,0,6.125
photo,77,9,0,70,38.5,1.125,0,8.75
photo,145,4,2,137,72.5,0.5,0.25,17.125
video,139,687,274,117,69.5,85.875,34.25,14.625
photo,44,5,1,41,22,0.625,0.125,5.125
status,53,7,0,52,26.5,0.875,0,6.5
photo,369,351,15,361,184.5,43.875,1.875,45.125
photo,63,3,0,62,31.5,0.375,0,7.75
video,299,933,520,245,149.5,116.625,65,30.625
video,265,1343,450,224,132.5,167.875,56.25,28
photo,109,42,1,106,54.5,5.25,0.125,13.25
status,66,1,0,66,33,0.125,0,8.25
photo,104,22,0,102,52,2.75,0,12.75
status,121,3,0,115,60.5,0.375,0,14.375
video,63,0,0,61,31.5,0,0,7.625
photo,186,3,0,181,93,0.375,0,22.625
photo,58,6,0,48,29,0.75,0,6
video,99,1150,266,69,49.5,143.75,33.25,8.625
video,303,1489,483,177,151.5,186.125,60.375,22.125
photo,109,25,5,107,54.5,3.125,0.625,13.375
status,306,279,4,298,153,34.875,0.5,37.25
photo,95,14,0,85,47.5,1.75,0,10.625
photo,61,14,0,59,30.5,1.75,0,7.375
photo,53,3,0,51,26.5,0.375,0,6.375
video,23,0,0,23,11.5,0,0,2.875
video,93,440,165,50,46.5,55,20.625,6.25
photo,46,15,0,42,23,1.875,0,5.25
video,45,0,0,45,22.5,0,0,5.625
video,228,4267,572,175,114,533.375,71.5,21.875
video,14,0,0,14,7,0,0,1.75
video,56,1226,75,50,28,153.25,9.375,6.25
video,166,1834,335,137,83,229.25,41.875,17.125
photo,120,29,1,116,60,3.625,0.125,14.5
photo,111,79,11,106,55.5,9.875,1.375,13.25
video,355,7543,428,161,177.5,942.875,53.5,20.125
photo,26,0,1,26,13,0,0.125,3.25
photo,36,5,1,31,18,0.625,0.125,3.875
video,83,49,1,74,41.5,6.125,0.125,9.25
photo,207,16,0,187,103.5,2,0,23.375
photo,271,239,15,268,135.5,29.875,1.875,33.5
photo,47,2,0,47,23.5,0.25,0,5.875
video,139,2609,154,108,69.5,326.125,19.25,13.5
photo,57,10,1,53,28.5,1.25,0.125,6.625
video,145,1335,131,129,72.5,166.875,16.375,16.125
photo,47,2,1,47,23.5,0.25,0.125,5.875
photo,42,9,0,39,21,1.125,0,4.875
photo,515,567,13,509,257.5,70.875,1.625,63.625
status,90,4,0,90,45,0.5,0,11.25
photo,247,193,3,237,123.5,24.125,0.375,29.625
photo,55,2,0,41,27.5,0.25,0,5.125
photo,85,1,0,84,42.5,0.125,0,10.5
photo,86,59,0,83,43,7.375,0,10.375
photo,272,10194,25,256,136,1274.25,3.125,32
photo,23,1,0,23,11.5,0.125,0,2.875
status,81,28,0,80,40.5,3.5,0,10
photo,28,2,0,28,14,0.25,0,3.5
photo,49,23,10,49,24.5,2.875,1.25,6.125
status,77,17,0,76,38.5,2.125,0,9.5
photo,284,192,121,280,142,24,15.125,35
photo,31,0,0,27,15.5,0,0,3.375
status,67,16,0,66,33.5,2,0,8.25
photo,165,169,62,162,82.5,21.125,7.75,20.25
status,79,2,0,79,39.5,0.25,0,9.875
photo,184,131,2,182,92,16.375,0.25,22.75
photo,105,56,0,97,52.5,7,0,12.125
photo,213,64,8,205,106.5,8,1,25.625
photo,382,448,8,376,191,56,1,47
photo,95,3,0,92,47.5,0.375,0,11.5
photo,244,199,12,232,122,24.875,1.5,29
photo,353,383,11,348,176.5,47.875,1.375,43.5
photo,269,311,8,264,134.5,38.875,1,33
photo,332,316,9,325,166,39.5,1.125,40.625
photo,66,21,0,63,33,2.625,0,7.875
photo,85,1,0,79,42.5,0.125,0,9.875
photo,350,498,15,339,175,62.25,1.875,42.375
photo,259,292,16,251,129.5,36.5,2,31.375
photo,111,68,0,109,55.5,8.5,0,13.625
status,47,5,0,46,23.5,0.625,0,5.75
status,72,4,0,72,36,0.5,0,9
status,135,34,0,133,67.5,4.25,0,16.625
photo,28,0,0,28,14,0,0,3.5
photo,61,1,0,61,30.5,0.125,0,7.625
photo,21,0,0,21,10.5,0,0,2.625
photo,27,0,0,27,13.5,0,0,3.375
photo,15,0,1,15,7.5,0,0.125,1.875
status,70,0,0,62,35,0,0,7.75
photo,194,47,0,191,97,5.875,0,23.875
status,46,0,0,46,23,0,0,5.75
status,50,1,0,49,25,0.125,0,6.125
photo,164,53,0,152,82,6.625,0,19
photo,125,4,0,116,62.5,0.5,0,14.5
photo,356,119,21,345,178,14.875,2.625,43.125
status,79,1,0,79,39.5,0.125,0,9.875
photo,361,479,15,356,180.5,59.875,1.875,44.5
video,517,5514,388,243,258.5,689.25,48.5,30.375
photo,75,6,0,67,37.5,0.75,0,8.375
photo,73,2,0,71,36.5,0.25,0,8.875
photo,411,566,20,399,205.5,70.75,2.5,49.875
video,302,2497,425,228,151,312.125,53.125,28.5
video,349,4300,264,296,174.5,537.5,33,37
photo,215,19,0,206,107.5,2.375,0,25.75
photo,201,104,12,194,100.5,13,1.5,24.25
photo,119,38,26,115,59.5,4.75,3.25,14.375
video,141,529,148,102,70.5,66.125,18.5,12.75
